benchmark,family,result,time,memory,conflict,decision,stage
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_0,hycomp,unsat,0,17.94,0,0,0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_10,hycomp,sat,0.41,18.5,388.0,819.0,509.0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_11,hycomp,unsat,0.02,18.49,1.0,1.0,0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_12,hycomp,sat,0.91,18.59,734.0,1553.0,1016.0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_13,hycomp,unsat,0.02,18.61,1.0,4.0,0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_14,hycomp,sat,3.01,18.87,1194.0,2561.0,1633.0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_15,hycomp,unsat,0.02,18.74,1.0,4.0,0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_1,hycomp,unsat,0.0,17.95,0,0,0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_2,hycomp,unsat,0.0,18.05,4.0,5.0,0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_3,hycomp,unsat,0.01,18.14,1.0,1.0,0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_4,hycomp,unsat,0.02,18.15,28.0,69.0,0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_5,hycomp,unsat,0.01,18.14,1.0,1.0,0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_6,hycomp,unsat,0.04,18.23,58.0,152.0,30.0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_7,hycomp,unsat,0.01,18.34,1.0,4.0,0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_8,hycomp,unsat,0.17,18.34,227.0,449.0,244.0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_global_9,hycomp,unsat,0.01,18.4,1.0,4.0,0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_0,hycomp,unsat,0,17.94,0,0,0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_10,hycomp,sat,0.85,18.66,626.0,1313.0,736.0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_11,hycomp,unsat,0.02,18.67,1.0,4.0,0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_12,hycomp,sat,2.22,18.92,1038.0,2152.0,1085.0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_13,hycomp,unsat,0.03,18.82,1.0,4.0,0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_14,hycomp,sat,3.48,18.96,1499.0,3308.0,1476.0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_15,hycomp,unsat,0.03,18.98,1.0,4.0,0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_1,hycomp,unsat,0.0,18.05,0,0,0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_2,hycomp,unsat,0.01,18.14,4.0,17.0,0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_3,hycomp,unsat,0.01,18.13,1.0,1.0,0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_4,hycomp,unsat,0.03,18.25,27.0,144.0,0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_5,hycomp,unsat,0.01,18.25,1.0,1.0,0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_6,hycomp,unsat,0.09,18.33,127.0,334.0,148.0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_7,hycomp,unsat,0.01,18.44,1.0,1.0,0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_8,hycomp,unsat,0.36,18.45,315.0,840.0,381.0
ball_count_2d_hill_simple.03.seq_lazy_linear_enc_lemmas_global_9,hycomp,unsat,0.02,18.51,1.0,4.0,0
ball_count_2d_hill_simple.04.qfree_global_0,hycomp,unsat,0,17.95,0,0,0
ball_count_2d_hill_simple.04.qfree_global_10,hycomp,timeout,0,0,0,0,0
ball_count_2d_hill_simple.04.qfree_global_11,hycomp,unsat,0.01,18.48,5.0,7.0,0
ball_count_2d_hill_simple.04.qfree_global_12,hycomp,sat,15.78,18.65,312.0,940.0,185.0
ball_count_2d_hill_simple.04.qfree_global_13,hycomp,unsat,0.02,18.58,5.0,7.0,0
ball_count_2d_hill_simple.04.qfree_global_14,hycomp,timeout,0,0,0,0,0
ball_count_2d_hill_simple.04.qfree_global_15,hycomp,unsat,0.02,18.73,5.0,7.0,0
ball_count_2d_hill_simple.04.qfree_global_1,hycomp,unsat,0,17.95,0,0,0
ball_count_2d_hill_simple.04.qfree_global_2,hycomp,unsat,0.0,18.05,4.0,10.0,0
ball_count_2d_hill_simple.04.qfree_global_3,hycomp,unsat,0.01,18.05,1.0,2.0,0
ball_count_2d_hill_simple.04.qfree_global_4,hycomp,unsat,0.01,18.15,27.0,63.0,0
ball_count_2d_hill_simple.04.qfree_global_5,hycomp,unsat,0.01,18.13,5.0,7.0,0
ball_count_2d_hill_simple.04.qfree_global_6,hycomp,unsat,0.04,18.22,59.0,172.0,0
ball_count_2d_hill_simple.04.qfree_global_7,hycomp,unsat,0.01,18.27,1.0,2.0,0
ball_count_2d_hill_simple.04.qfree_global_8,hycomp,sat,0.05,18.43,42.0,108.0,18.0
ball_count_2d_hill_simple.04.qfree_global_9,hycomp,unsat,0.01,18.39,5.0,7.0,0
ball_count_2d_hill_simple.04.redlog_global_0,hycomp,unsat,0,17.95,0,0,0
ball_count_2d_hill_simple.04.redlog_global_10,hycomp,timeout,0,0,0,0,0
ball_count_2d_hill_simple.04.redlog_global_11,hycomp,unsat,0.02,18.6,5.0,7.0,0
ball_count_2d_hill_simple.04.redlog_global_12,hycomp,timeout,0,0,0,0,0
ball_count_2d_hill_simple.04.redlog_global_13,hycomp,unsat,0.02,18.75,5.0,7.0,0
ball_count_2d_hill_simple.04.redlog_global_14,hycomp,timeout,0,0,0,0,0
ball_count_2d_hill_simple.04.redlog_global_15,hycomp,unsat,0.03,18.87,5.0,7.0,0
ball_count_2d_hill_simple.04.redlog_global_1,hycomp,unsat,0.0,18.05,0,0,0
ball_count_2d_hill_simple.04.redlog_global_2,hycomp,unsat,0.0,18.04,4.0,12.0,0
ball_count_2d_hill_simple.04.redlog_global_3,hycomp,unsat,0.01,18.14,5.0,7.0,0
ball_count_2d_hill_simple.04.redlog_global_4,hycomp,unsat,0.01,18.21,27.0,71.0,0
ball_count_2d_hill_simple.04.redlog_global_5,hycomp,unsat,0.01,18.22,5.0,7.0,0
ball_count_2d_hill_simple.04.redlog_global_6,hycomp,unsat,0.05,18.33,59.0,188.0,0
ball_count_2d_hill_simple.04.redlog_global_7,hycomp,unsat,0.01,18.34,5.0,7.0,0
ball_count_2d_hill_simple.04.redlog_global_8,hycomp,timeout,0,0,0,0,0
ball_count_2d_hill_simple.04.redlog_global_9,hycomp,unsat,0.02,18.46,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_global_0,hycomp,unsat,0,17.94,0,0,0
ball_count_2d_hill_simple.04.seq_lazy_global_10,hycomp,unsat,0.39,18.47,377.0,704.0,473.0
ball_count_2d_hill_simple.04.seq_lazy_global_11,hycomp,unsat,0.02,18.51,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_global_12,hycomp,unsat,4.69,18.58,1291.0,2524.0,1492.0
ball_count_2d_hill_simple.04.seq_lazy_global_13,hycomp,unsat,0.02,18.62,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_global_14,hycomp,sat,68.3,18.75,1785.0,3563.0,1783.0
ball_count_2d_hill_simple.04.seq_lazy_global_15,hycomp,unsat,0.02,18.77,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_global_1,hycomp,unsat,0.0,17.95,0,0,0
ball_count_2d_hill_simple.04.seq_lazy_global_2,hycomp,unsat,0.0,18.05,4.0,8.0,0
ball_count_2d_hill_simple.04.seq_lazy_global_3,hycomp,unsat,0.01,18.15,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_global_4,hycomp,unsat,0.01,18.14,27.0,59.0,0
ball_count_2d_hill_simple.04.seq_lazy_global_5,hycomp,unsat,0.01,18.14,1.0,2.0,0
ball_count_2d_hill_simple.04.seq_lazy_global_6,hycomp,unsat,0.05,18.24,59.0,164.0,0
ball_count_2d_hill_simple.04.seq_lazy_global_7,hycomp,unsat,0.01,18.34,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_global_8,hycomp,unsat,0.12,18.35,110.0,312.0,28.0
ball_count_2d_hill_simple.04.seq_lazy_global_9,hycomp,unsat,0.01,18.41,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_0,hycomp,unsat,0,17.94,0,0,0
ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_10,hycomp,unsat,0.87,18.75,434.0,1694.0,398.0
ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_11,hycomp,unsat,0.03,18.81,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_12,hycomp,unsat,2.55,18.89,957.0,3182.0,1022.0
ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_13,hycomp,unsat,0.03,18.97,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_14,hycomp,sat,8.05,19.12,2261.0,6519.0,2871.0
ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_15,hycomp,unsat,0.03,19.12,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_1,hycomp,unsat,0.0,18.05,0,0,0
ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_2,hycomp,unsat,0.01,18.15,4.0,28.0,0
ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_3,hycomp,unsat,0.01,18.23,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_4,hycomp,unsat,0.02,18.26,27.0,129.0,0
ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_5,hycomp,unsat,0.01,18.36,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_6,hycomp,unsat,0.07,18.41,62.0,314.0,0
ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_7,hycomp,unsat,0.02,18.46,1.0,2.0,0
ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_8,hycomp,unsat,0.41,18.55,261.0,1056.0,225.0
ball_count_2d_hill_simple.04.seq_lazy_lemmas_global_9,hycomp,unsat,0.02,18.63,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_0,hycomp,unsat,0,17.94,0,0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_10,hycomp,unsat,0.39,18.47,377.0,705.0,473.0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_11,hycomp,unsat,0.02,18.5,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_12,hycomp,unsat,19.38,18.57,2520.0,2677.0,2131.0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_13,hycomp,unsat,0.02,18.62,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_14,hycomp,sat,4.54,18.77,2006.0,3659.0,2162.0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_15,hycomp,unsat,0.02,18.77,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_1,hycomp,unsat,0.0,17.95,0,0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_2,hycomp,unsat,0.0,18.05,4.0,8.0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_3,hycomp,unsat,0.01,18.14,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_4,hycomp,unsat,0.01,18.13,27.0,59.0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_5,hycomp,unsat,0.01,18.14,1.0,2.0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_6,hycomp,unsat,0.05,18.24,59.0,164.0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_7,hycomp,unsat,0.01,18.34,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_8,hycomp,unsat,0.12,18.35,110.0,311.0,28.0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_global_9,hycomp,unsat,0.01,18.41,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_0,hycomp,unsat,0,17.94,0,0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_10,hycomp,unsat,0.52,18.64,329.0,1018.0,319.0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_11,hycomp,unsat,0.02,18.69,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_12,hycomp,unsat,1.58,18.78,903.0,2092.0,1208.0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_13,hycomp,unsat,0.03,18.83,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_14,hycomp,sat,15.13,18.98,4081.0,5895.0,3847.0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_15,hycomp,unsat,0.03,19.01,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_1,hycomp,unsat,0.0,18.05,0,0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_2,hycomp,unsat,0.01,18.14,4.0,20.0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_3,hycomp,unsat,0.01,18.13,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_4,hycomp,unsat,0.02,18.21,27.0,106.0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_5,hycomp,unsat,0.01,18.26,5.0,7.0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_6,hycomp,unsat,0.05,18.33,59.0,269.0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_7,hycomp,unsat,0.01,18.45,1.0,2.0,0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_8,hycomp,unsat,0.25,18.48,192.0,644.0,166.0
ball_count_2d_hill_simple.04.seq_lazy_linear_enc_lemmas_global_9,hycomp,unsat,0.02,18.54,5.0,7.0,0
ball_count_2d_hill_simple.05.qfree_global_0,hycomp,unsat,0,17.94,0,0,0
ball_count_2d_hill_simple.05.qfree_global_10,hycomp,sat,0.15,18.5,92.0,230.0,21.0
ball_count_2d_hill_simple.05.qfree_global_11,hycomp,unsat,0.02,18.5,5.0,43.0,0
ball_count_2d_hill_simple.05.qfree_global_12,hycomp,sat,0.77,18.6,343.0,1151.0,43.0
ball_count_2d_hill_simple.05.qfree_global_13,hycomp,unsat,0.03,18.6,5.0,51.0,0
ball_count_2d_hill_simple.05.qfree_global_14,hycomp,sat,0.97,18.76,357.0,1456.0,39.0
ball_count_2d_hill_simple.05.qfree_global_15,hycomp,unsat,0.03,18.76,5.0,59.0,0
ball_count_2d_hill_simple.05.qfree_global_1,hycomp,unsat,0,17.95,0,0,0
ball_count_2d_hill_simple.05.qfree_global_2,hycomp,unsat,0.0,18.05,3.0,8.0,0
ball_count_2d_hill_simple.05.qfree_global_3,hycomp,unsat,0.01,18.15,1.0,4.0,0
ball_count_2d_hill_simple.05.qfree_global_4,hycomp,unsat,0.01,18.16,23.0,48.0,0
ball_count_2d_hill_simple.05.qfree_global_5,hycomp,unsat,0.01,18.21,5.0,19.0,0
ball_count_2d_hill_simple.05.qfree_global_6,hycomp,unsat,0.07,18.23,77.0,231.0,0
ball_count_2d_hill_simple.05.qfree_global_7,hycomp,unsat,0.01,18.29,1.0,4.0,0
ball_count_2d_hill_simple.05.qfree_global_8,hycomp,unsat,0.19,18.35,153.0,453.0,0
ball_count_2d_hill_simple.05.qfree_global_9,hycomp,unsat,0.02,18.4,5.0,35.0,0
ball_count_2d_hill_simple.05.redlog_global_0,hycomp,unsat,0,17.94,0,0,0
ball_count_2d_hill_simple.05.redlog_global_10,hycomp,sat,1.49,18.81,919.0,1544.0,536.0
ball_count_2d_hill_simple.05.redlog_global_11,hycomp,unsat,0.03,18.63,5.0,43.0,0
ball_count_2d_hill_simple.05.redlog_global_12,hycomp,timeout,0,0,0,0,0
ball_count_2d_hill_simple.05.redlog_global_13,hycomp,unsat,0.03,18.77,5.0,51.0,0
ball_count_2d_hill_simple.05.redlog_global_14,hycomp,timeout,0,0,0,0,0
ball_count_2d_hill_simple.05.redlog_global_15,hycomp,unsat,0.03,18.9,1.0,4.0,0
ball_count_2d_hill_simple.05.redlog_global_1,hycomp,unsat,0.0,18.05,0,0,0
ball_count_2d_hill_simple.05.redlog_global_2,hycomp,unsat,0.01,18.04,3.0,10.0,0
ball_count_2d_hill_simple.05.redlog_global_3,hycomp,unsat,0.01,18.14,1.0,4.0,0
ball_count_2d_hill_simple.05.redlog_global_4,hycomp,unsat,0.01,18.22,23.0,60.0,0
ball_count_2d_hill_simple.05.redlog_global_5,hycomp,unsat,0.01,18.23,6.0,22.0,0
ball_count_2d_hill_simple.05.redlog_global_6,hycomp,unsat,0.07,18.3,74.0,214.0,0
ball_count_2d_hill_simple.05.redlog_global_7,hycomp,unsat,0.01,18.35,6.0,30.0,0
ball_count_2d_hill_simple.05.redlog_global_8,hycomp,unsat,0.18,18.42,126.0,447.0,0
ball_count_2d_hill_simple.05.redlog_global_9,hycomp,unsat,0.02,18.48,1.0,4.0,0
ball_count_2d_hill_simple.05.seq_lazy_global_0,hycomp,unsat,0,17.94,0,0,0
ball_count_2d_hill_simple.05.seq_lazy_global_10,hycomp,unsat,0.38,18.5,238.0,651.0,54.0
ball_count_2d_hill_simple.05.seq_lazy_global_11,hycomp,unsat,0.03,18.53,5.0,39.0,0
ball_count_2d_hill_simple.05.seq_lazy_global_12,hycomp,unsat,1.01,18.6,426.0,1500.0,213.0
ball_count_2d_hill_simple.05.seq_lazy_global_13,hycomp,unsat,0.03,18.65,6.0,50.0,0
ball_count_2d_hill_simple.05.seq_lazy_global_14,hycomp,unsat,8.7,18.73,3426.0,6376.0,2559.0
ball_count_2d_hill_simple.05.seq_lazy_global_15,hycomp,unsat,0.04,18.8,5.0,55.0,0
ball_count_2d_hill_simple.05.seq_lazy_global_1,hycomp,unsat,0.0,17.95,0,0,0
ball_count_2d_hill_simple.05.seq_lazy_global_2,hycomp,unsat,0.01,18.05,4.0,7.0,0
ball_count_2d_hill_simple.05.seq_lazy_global_3,hycomp,unsat,0.01,18.15,5.0,7.0,0
ball_count_2d_hill_simple.05.seq_lazy_global_4,hycomp,unsat,0.01,18.14,23.0,42.0,0
ball_count_2d_hill_simple.05.seq_lazy_global_5,hycomp,unsat,0.01,18.15,1.0,4.0,0
ball_count_2d_hill_simple.05.seq_lazy_global_6,hycomp,unsat,0.08,18.24,96.0,252.0,0
ball_count_2d_hill_simple.05.seq_lazy_global_7,hycomp,unsat,0.02,18.31,5.0,23.0,0
ball_count_2d_hill_simple.05.seq_lazy_global_8,hycomp,unsat,0.19,18.43,134.0,423.0,0
ball_count_2d_hill_simple.05.seq_lazy_global_9,hycomp,unsat,0.02,18.42,6.0,34.0,0
ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_0,hycomp,unsat,0,17.94,0,0,0
ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_10,hycomp,unsat,0.69,18.76,329.0,1747.0,137.0
ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_11,hycomp,unsat,0.04,18.82,5.0,139.0,0
ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_12,hycomp,unsat,2.19,18.93,798.0,3521.0,751.0
ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_13,hycomp,unsat,0.03,18.98,1.0,4.0,0
ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_14,hycomp,unsat,5.73,19.09,1627.0,6191.0,1794.0
ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_15,hycomp,unsat,0.06,19.15,5.0,195.0,0
ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_1,hycomp,unsat,0.0,18.05,0,0,0
ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_2,hycomp,unsat,0.01,18.13,4.0,27.0,0
ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_3,hycomp,unsat,0.01,18.17,5.0,27.0,0
ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_4,hycomp,unsat,0.02,18.26,23.0,122.0,0
ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_5,hycomp,unsat,0.01,18.37,5.0,55.0,0
ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_6,hycomp,unsat,0.1,18.42,86.0,351.0,0
ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_7,hycomp,unsat,0.02,18.46,1.0,4.0,0
ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_8,hycomp,unsat,0.34,18.56,183.0,831.0,0
ball_count_2d_hill_simple.05.seq_lazy_lemmas_global_9,hycomp,unsat,0.03,18.67,6.0,114.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_0,hycomp,unsat,0,17.94,0,0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_10,hycomp,unsat,0.47,18.48,242.0,790.0,10.0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_11,hycomp,unsat,0.03,18.54,5.0,39.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_12,hycomp,unsat,1.08,18.6,539.0,1538.0,460.0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_13,hycomp,unsat,0.03,18.65,6.0,50.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_14,hycomp,unsat,24.45,18.74,1090.0,2856.0,1174.0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_15,hycomp,unsat,0.04,18.8,5.0,55.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_1,hycomp,unsat,0.0,17.95,0,0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_2,hycomp,unsat,0.0,18.05,4.0,7.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_3,hycomp,unsat,0.01,18.15,5.0,7.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_4,hycomp,unsat,0.01,18.14,23.0,42.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_5,hycomp,unsat,0.01,18.15,1.0,4.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_6,hycomp,unsat,0.07,18.29,76.0,222.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_7,hycomp,unsat,0.01,18.31,5.0,23.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_8,hycomp,unsat,0.21,18.43,160.0,468.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_global_9,hycomp,unsat,0.02,18.43,6.0,34.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_0,hycomp,unsat,0,17.94,0,0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_10,hycomp,unsat,0.86,18.66,416.0,1657.0,107.0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_11,hycomp,unsat,0.03,18.71,5.0,127.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_12,hycomp,unsat,1.85,18.8,864.0,2460.0,877.0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_13,hycomp,unsat,0.03,18.86,1.0,4.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_14,hycomp,unsat,4.55,18.97,1735.0,5504.0,1651.0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_15,hycomp,unsat,0.05,19.04,5.0,175.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_1,hycomp,unsat,0.0,18.05,0,0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_2,hycomp,unsat,0.01,18.14,4.0,19.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_3,hycomp,unsat,0.01,18.16,5.0,31.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_4,hycomp,unsat,0.02,18.27,23.0,94.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_5,hycomp,unsat,0.01,18.27,5.0,55.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_6,hycomp,unsat,0.08,18.34,82.0,340.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_7,hycomp,unsat,0.02,18.41,1.0,4.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_8,hycomp,unsat,0.23,18.49,160.0,694.0,0
ball_count_2d_hill_simple.05.seq_lazy_linear_enc_lemmas_global_9,hycomp,unsat,0.03,18.56,6.0,106.0,0
ball_count_2d_hill_simple.10.qfree_global_0,hycomp,unsat,0,17.95,0,0,0
ball_count_2d_hill_simple.10.qfree_global_10,hycomp,unsat,0.19,18.4,207.0,476.0,0
ball_count_2d_hill_simple.10.qfree_global_11,hycomp,unsat,0.0,18.25,0,0,0
ball_count_2d_hill_simple.10.qfree_global_12,hycomp,unsat,0.36,18.49,280.0,808.0,0
ball_count_2d_hill_simple.10.qfree_global_13,hycomp,unsat,0.0,18.3,0,0,0
ball_count_2d_hill_simple.10.qfree_global_14,hycomp,unsat,0.66,18.6,381.0,1250.0,0
ball_count_2d_hill_simple.10.qfree_global_15,hycomp,unsat,0.0,18.37,0,0,0
ball_count_2d_hill_simple.10.qfree_global_1,hycomp,unsat,0,17.95,0,0,0
ball_count_2d_hill_simple.10.qfree_global_2,hycomp,unsat,0.0,18.05,0,0,0
ball_count_2d_hill_simple.10.qfree_global_3,hycomp,unsat,0.0,18.05,0,0,0
ball_count_2d_hill_simple.10.qfree_global_4,hycomp,unsat,0.01,18.14,5.0,17.0,0
ball_count_2d_hill_simple.10.qfree_global_5,hycomp,unsat,0.0,18.14,0,0,0
ball_count_2d_hill_simple.10.qfree_global_6,hycomp,unsat,0.02,18.15,34.0,85.0,0
ball_count_2d_hill_simple.10.qfree_global_7,hycomp,unsat,0.0,18.18,0,0,0
ball_count_2d_hill_simple.10.qfree_global_8,hycomp,unsat,0.06,18.33,75.0,192.0,0
ball_count_2d_hill_simple.10.qfree_global_9,hycomp,unsat,0.0,18.23,0,0,0
ball_count_2d_hill_simple.10.redlog_global_0,hycomp,unsat,0,17.94,0,0,0
ball_count_2d_hill_simple.10.redlog_global_10,hycomp,unsat,0.18,18.48,141.0,501.0,0
ball_count_2d_hill_simple.10.redlog_global_11,hycomp,unsat,0.0,18.34,0,0,0
ball_count_2d_hill_simple.10.redlog_global_12,hycomp,unsat,0.38,18.63,265.0,915.0,0
ball_count_2d_hill_simple.10.redlog_global_13,hycomp,unsat,0.0,18.4,0,0,0
ball_count_2d_hill_simple.10.redlog_global_14,hycomp,unsat,1.26,18.77,654.0,2075.0,0
ball_count_2d_hill_simple.10.redlog_global_15,hycomp,unsat,0.0,18.47,0,0,0
ball_count_2d_hill_simple.10.redlog_global_1,hycomp,unsat,0.0,17.95,0,0,0
